location_id,location,year,sex,age_group,cause,measure,metric,value,upper,lower
158,South Asia,2007,Both,All ages,Cardiovascular diseases,Deaths,Number,2537771.0210452243,2792629.231248324,2289382.4886818114
158,South Asia,2007,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.2291411212845047,0.2517451164490366,0.2076236381340191
158,South Asia,2007,Both,All ages,Cardiovascular diseases,Deaths,Rate,168.6864408742455,185.6269465582588,152.17597671853747
31,"Central Europe, Eastern Europe, and Central Asia",2000,Both,All ages,Cardiovascular diseases,Deaths,Number,2877715.896730524,2940338.102286584,2775279.0471017724
31,"Central Europe, Eastern Europe, and Central Asia",2000,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.561855371856311,0.5735306001162958,0.5419090152780301
31,"Central Europe, Eastern Europe, and Central Asia",2000,Both,All ages,Cardiovascular diseases,Deaths,Rate,683.3906380179743,698.2619562942748,659.0642671959351
4,"Southeast Asia, East Asia, and Oceania",2000,Both,All ages,Cardiovascular diseases,Deaths,Number,4508599.625474705,4897496.787761265,4135400.740257501
4,"Southeast Asia, East Asia, and Oceania",2000,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.3495592901192503,0.3761317813202677,0.3201626269380342
4,"Southeast Asia, East Asia, and Oceania",2000,Both,All ages,Cardiovascular diseases,Deaths,Rate,242.6998616561449,263.63436356935887,222.6104047656573
44634,High-middle SDI,2007,Both,All ages,Cardiovascular diseases,Deaths,Number,2777975.1585327364,2938293.0583585054,2589717.352528471
44634,High-middle SDI,2007,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.3154467192371314,0.3332165252009034,0.2943021885988643
44634,High-middle SDI,2007,Both,All ages,Cardiovascular diseases,Deaths,Rate,199.44136741977752,210.9511971837005,185.9256258762971
44636,Low-middle SDI,1999,Both,All ages,Cardiovascular diseases,Deaths,Number,1423442.238223158,1585329.8785785276,1257097.0406337327
44636,Low-middle SDI,1999,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.1910404435731023,0.2123296385698403,0.1687453119020074
44636,Low-middle SDI,1999,Both,All ages,Cardiovascular diseases,Deaths,Rate,168.0940471456057,187.2113305305324,148.45037159966603
44639,Middle SDI,2007,Both,All ages,Cardiovascular diseases,Deaths,Number,1608596.1944000656,1713783.352073748,1503966.7887994926
44639,Middle SDI,2007,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.3356767086609508,0.3568491761197487,0.3133242486685137
44639,Middle SDI,2007,Both,All ages,Cardiovascular diseases,Deaths,Rate,203.24190043913055,216.532021292216,190.02225009424865
44635,High SDI,2007,Both,All ages,Cardiovascular diseases,Deaths,Number,7589565.818399571,7921978.731539537,6983834.15478803
44635,High SDI,2007,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.401893824949326,0.4194525843395023,0.3703316083942643
44635,High SDI,2007,Both,All ages,Cardiovascular diseases,Deaths,Rate,326.9232073059385,341.24201002982653,300.8311036239909
166,Sub-Saharan Africa,2007,Both,All ages,Cardiovascular diseases,Deaths,Number,721998.8209563517,844731.3965318297,617664.064527576
166,Sub-Saharan Africa,2007,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.0846212748728827,0.0991477424268115,0.0724004670155813
166,Sub-Saharan Africa,2007,Both,All ages,Cardiovascular diseases,Deaths,Rate,91.98340651520166,107.61966527925767,78.69104919314886
1,Global,2008,Both,All ages,Cardiovascular diseases,Deaths,Number,15390485.726842634,16125586.908538576,14368162.154197443
1,Global,2008,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.2978975718401325,0.3126073860910501,0.2785343327964769
1,Global,2008,Both,All ages,Cardiovascular diseases,Deaths,Rate,227.078767987862,237.9248110334562,211.9949050428267
137,North Africa and Middle East,2000,Both,All ages,Cardiovascular diseases,Deaths,Number,919233.808572313,985531.201820362,847737.4383396078
137,North Africa and Middle East,2000,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.374829441311482,0.4017412601817986,0.3477487301186381
137,North Africa and Middle East,2000,Both,All ages,Cardiovascular diseases,Deaths,Rate,216.75947550088807,232.3926996637836,199.90030913066056
103,Latin America and Caribbean,2000,Both,All ages,Cardiovascular diseases,Deaths,Number,621289.4100519754,641430.1827105497,586284.2142348321
103,Latin America and Caribbean,2000,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.2505079783732298,0.2585287700924583,0.2361809014148326
103,Latin America and Caribbean,2000,Both,All ages,Cardiovascular diseases,Deaths,Rate,133.01416009679045,137.3261730098329,125.51976755555673
64,High-income,2008,Both,All ages,Cardiovascular diseases,Deaths,Number,2754721.3321022987,2939474.9938325877,2406018.5526744
64,High-income,2008,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.3220215212750043,0.3436142071939932,0.2811930854995347
64,High-income,2008,Both,All ages,Cardiovascular diseases,Deaths,Rate,269.32613576453565,287.3893021553779,235.2338408310233
158,South Asia,2008,Both,All ages,Cardiovascular diseases,Deaths,Number,2590130.096251176,2851888.779587255,2350754.220989443
158,South Asia,2008,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.232594174532055,0.2563272677048967,0.2116378452445377
158,South Asia,2008,Both,All ages,Cardiovascular diseases,Deaths,Rate,169.20632826692923,186.3063286736225,153.56853733614014
4,"Southeast Asia, East Asia, and Oceania",2001,Both,All ages,Cardiovascular diseases,Deaths,Number,4538683.591025732,4908895.337912109,4156235.505420599
4,"Southeast Asia, East Asia, and Oceania",2001,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.3498907920063646,0.3737179737811446,0.3230239603658985
4,"Southeast Asia, East Asia, and Oceania",2001,Both,All ages,Cardiovascular diseases,Deaths,Rate,242.58328428990285,262.3703392015899,222.14222229123803
44636,Low-middle SDI,2000,Both,All ages,Cardiovascular diseases,Deaths,Number,1441325.018801287,1597107.261293641,1290451.7161518803
44636,Low-middle SDI,2000,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.1958795030773062,0.2159068576721186,0.1750867195868345
44636,Low-middle SDI,2000,Both,All ages,Cardiovascular diseases,Deaths,Rate,167.28481138452904,185.36539883874948,149.7739712565631
44637,Low SDI,1999,Both,All ages,Cardiovascular diseases,Deaths,Number,1221528.870457963,1399198.2169202203,1048219.8789349176
44637,Low SDI,1999,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.1029843145188997,0.1180120549921859,0.0885036738977581
44637,Low SDI,1999,Both,All ages,Cardiovascular diseases,Deaths,Rate,122.1718465779602,139.94153885666617,104.838257470896
4,"Southeast Asia, East Asia, and Oceania",1999,Both,All ages,Cardiovascular diseases,Deaths,Number,4463917.307042543,4885212.242167961,4063374.9309588303
4,"Southeast Asia, East Asia, and Oceania",1999,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.3490576709009192,0.3791724688539304,0.3178249121352948
4,"Southeast Asia, East Asia, and Oceania",1999,Both,All ages,Cardiovascular diseases,Deaths,Rate,241.91123357624647,264.74229661919907,220.2048054251016
103,Latin America and Caribbean,2001,Both,All ages,Cardiovascular diseases,Deaths,Number,629351.6729223503,650551.741131592,592346.3415425679
103,Latin America and Caribbean,2001,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.2506435126714528,0.2590135755233575,0.2362118813638011
103,Latin America and Caribbean,2001,Both,All ages,Cardiovascular diseases,Deaths,Rate,132.71863836736645,137.18934100800757,124.91489778103792
31,"Central Europe, Eastern Europe, and Central Asia",2001,Both,All ages,Cardiovascular diseases,Deaths,Number,2884760.602900816,2944803.4261990967,2786044.976652527
31,"Central Europe, Eastern Europe, and Central Asia",2001,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.5622676203168956,0.5737575148582728,0.5429428505710542
31,"Central Europe, Eastern Europe, and Central Asia",2001,Both,All ages,Cardiovascular diseases,Deaths,Rate,686.9728790298115,701.271393487067,663.4648770483559
137,North Africa and Middle East,2001,Both,All ages,Cardiovascular diseases,Deaths,Number,932756.2855523004,1003840.3786505364,865628.2034666991
137,North Africa and Middle East,2001,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.3794944758047652,0.4066893206465686,0.3534264178553986
137,North Africa and Middle East,2001,Both,All ages,Cardiovascular diseases,Deaths,Rate,215.8632575753346,232.31390404713812,200.3281315212633
44634,High-middle SDI,2008,Both,All ages,Cardiovascular diseases,Deaths,Number,2830015.807468942,2993749.911543245,2633060.473423189
44634,High-middle SDI,2008,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.3157058538963067,0.3320415002503146,0.2945913717654335
44634,High-middle SDI,2008,Both,All ages,Cardiovascular diseases,Deaths,Rate,200.82178459947573,212.4405801175848,186.84556525643657
166,Sub-Saharan Africa,2008,Both,All ages,Cardiovascular diseases,Deaths,Number,749519.565114453,873000.0929693567,641086.0431693975
166,Sub-Saharan Africa,2008,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.0887180744166241,0.1034239937597826,0.0759824076884475
166,Sub-Saharan Africa,2008,Both,All ages,Cardiovascular diseases,Deaths,Rate,92.87468422307111,108.17543895449845,79.43843842166275
44637,Low SDI,2000,Both,All ages,Cardiovascular diseases,Deaths,Number,1248866.799112711,1419155.9410522715,1089627.902841374
44637,Low SDI,2000,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.1056605641990473,0.1205652294390646,0.092397562183849
44637,Low SDI,2000,Both,All ages,Cardiovascular diseases,Deaths,Rate,121.97170586353816,138.60314898234236,106.4194949857716
44639,Middle SDI,2008,Both,All ages,Cardiovascular diseases,Deaths,Number,1649565.9181236816,1759239.4434410569,1540245.8788076646
44639,Middle SDI,2008,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.3409499546785839,0.3626772295951439,0.3176575974455569
44639,Middle SDI,2008,Both,All ages,Cardiovascular diseases,Deaths,Rate,205.95070890461696,219.64360837532985,192.30194267633323
44635,High SDI,2008,Both,All ages,Cardiovascular diseases,Deaths,Number,7601053.093505925,7946968.827578549,6975739.474536286
44635,High SDI,2008,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.3999861263160108,0.4167449080251127,0.368042128640686
44635,High SDI,2008,Both,All ages,Cardiovascular diseases,Deaths,Rate,324.6843898525175,339.46042649850705,297.97367380514663
64,High-income,2009,Both,All ages,Cardiovascular diseases,Deaths,Number,2701924.3242808403,2885394.8931546644,2356326.1465491983
64,High-income,2009,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.3168546778377434,0.3383197983984649,0.276605752043491
64,High-income,2009,Both,All ages,Cardiovascular diseases,Deaths,Rate,262.4324966334855,280.2526254267445,228.86523799524144
158,South Asia,2009,Both,All ages,Cardiovascular diseases,Deaths,Number,2650354.576055953,2901864.245237888,2414308.0392720173
158,South Asia,2009,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.2384290246296817,0.2604471558325392,0.2168011861895287
158,South Asia,2009,Both,All ages,Cardiovascular diseases,Deaths,Rate,170.20712089368712,186.3591999608153,155.0480920656623
1,Global,2009,Both,All ages,Cardiovascular diseases,Deaths,Number,15459561.92668039,16183245.304678658,14472734.53791576
1,Global,2009,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.3011180216627047,0.3157243834406792,0.28195995178976
1,Global,2009,Both,All ages,Cardiovascular diseases,Deaths,Rate,225.00042396168612,235.5330035804284,210.63801305366107
166,Sub-Saharan Africa,2009,Both,All ages,Cardiovascular diseases,Deaths,Number,777737.1109553467,904165.8667558552,669737.0191245247
166,Sub-Saharan Africa,2009,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.092509402335406,0.1076510070508667,0.0795539475402138
166,Sub-Saharan Africa,2009,Both,All ages,Cardiovascular diseases,Deaths,Rate,93.72168120145372,108.95705492725756,80.70706477937948
44636,Low-middle SDI,2001,Both,All ages,Cardiovascular diseases,Deaths,Number,1462674.7380844152,1607790.884287953,1319212.6945267315
44636,Low-middle SDI,2001,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.1986438303408158,0.2184792391564305,0.1782404872360944
44636,Low-middle SDI,2001,Both,All ages,Cardiovascular diseases,Deaths,Rate,166.87008630040754,183.42574506038636,150.503136789366
44637,Low SDI,2001,Both,All ages,Cardiovascular diseases,Deaths,Number,1278524.159985442,1454377.630380538,1130279.061053154
44637,Low SDI,2001,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.1092072789756036,0.1240737189397992,0.096262116055623
44637,Low SDI,2001,Both,All ages,Cardiovascular diseases,Deaths,Rate,122.03767259744048,138.82323591870343,107.88738321387504
44639,Middle SDI,2009,Both,All ages,Cardiovascular diseases,Deaths,Number,1686988.0680138585,1797657.3334237733,1571342.1853358892
44639,Middle SDI,2009,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.3446024322318357,0.3669960794339347,0.3212065207814625
44639,Middle SDI,2009,Both,All ages,Cardiovascular diseases,Deaths,Rate,207.896104018784,221.5344394341789,193.64447479246172
44634,High-middle SDI,2009,Both,All ages,Cardiovascular diseases,Deaths,Number,2893454.16663187,3048822.173916608,2705919.6808020216
44634,High-middle SDI,2009,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.3231432723484728,0.3399140806547174,0.3037656928328376
44634,High-middle SDI,2009,Both,All ages,Cardiovascular diseases,Deaths,Rate,202.69425710469145,213.578204456474,189.55696129915984
44635,High SDI,2009,Both,All ages,Cardiovascular diseases,Deaths,Number,7507331.326057391,7849357.087793468,6900335.678924293
44635,High SDI,2009,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.3980326193599116,0.415396188090677,0.3661526534073325
44635,High SDI,2009,Both,All ages,Cardiovascular diseases,Deaths,Rate,318.04020335504583,332.52976536993214,292.3254705604803
4,"Southeast Asia, East Asia, and Oceania",2002,Both,All ages,Cardiovascular diseases,Deaths,Number,4530389.387184815,4903866.021484866,4166014.5955973538
4,"Southeast Asia, East Asia, and Oceania",2002,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.3495269412062282,0.3737657605222859,0.3242574758716651
4,"Southeast Asia, East Asia, and Oceania",2002,Both,All ages,Cardiovascular diseases,Deaths,Rate,240.3299844991081,260.14232866228497,221.00047868183944
31,"Central Europe, Eastern Europe, and Central Asia",2002,Both,All ages,Cardiovascular diseases,Deaths,Number,2960238.1254288554,3023032.6872891225,2856454.6621821364
31,"Central Europe, Eastern Europe, and Central Asia",2002,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.5649219939267608,0.5764726534579893,0.5453001933222503
31,"Central Europe, Eastern Europe, and Central Asia",2002,Both,All ages,Cardiovascular diseases,Deaths,Rate,706.6057420273776,721.5947382156928,681.8327379816322
103,Latin America and Caribbean,2002,Both,All ages,Cardiovascular diseases,Deaths,Number,639593.0077686897,661389.3129809137,603301.0666048154
103,Latin America and Caribbean,2002,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.2510463463329071,0.2598699111490579,0.2360174745256353
103,Latin America and Caribbean,2002,Both,All ages,Cardiovascular diseases,Deaths,Rate,132.91904037532652,137.44870836316727,125.37691603333482
1,Global,2010,Both,All ages,Cardiovascular diseases,Deaths,Number,15688390.496737247,16519823.01980064,14691690.914745323
1,Global,2010,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.3025706171046834,0.3178837786326282,0.2838140334825307
1,Global,2010,Both,All ages,Cardiovascular diseases,Deaths,Rate,225.30391832071095,237.24427672168372,210.9901286902134
137,North Africa and Middle East,2002,Both,All ages,Cardiovascular diseases,Deaths,Number,949331.9613335868,1018444.6601922069,883784.9205342436
137,North Africa and Middle East,2002,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.3848555852903103,0.4127052661552107,0.3594355027319511
137,North Africa and Middle East,2002,Both,All ages,Cardiovascular diseases,Deaths,Rate,215.68241454179343,231.3843969593947,200.79052782409323
64,High-income,2010,Both,All ages,Cardiovascular diseases,Deaths,Number,2718304.380502982,2906325.3617500872,2366219.0236805044
64,High-income,2010,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.3141068356122757,0.3357922157699163,0.2735007383589008
64,High-income,2010,Both,All ages,Cardiovascular diseases,Deaths,Rate,262.2885684098808,280.4306699184685,228.31593279871996
158,South Asia,2010,Both,All ages,Cardiovascular diseases,Deaths,Number,2742699.4045468834,2990253.154091004,2492156.750258038
